tweet_id,is_reply,timestamp,source,rating_numerator,rating_denominator,name,dogs_number,retweets,favorites,p1,p1_conf,p1_dog,stage
677331501395156992,0,2015-12-17 03:36:28,iPhone,9.0,10,Humphrey,1,265,1189,teddy,0.31192800000000004,False,
677328882937298944,0,2015-12-17 03:26:04,iPhone,10.0,10,Derek,1,1693,3938,Pembroke,0.8289040000000001,True,
677314812125323265,0,2015-12-17 02:30:09,iPhone,11.0,10,Tassy,1,611,1799,cocker_spaniel,0.771984,True,
677301033169788928,0,2015-12-17 01:35:24,iPhone,5.0,10,Juckson,1,471,1362,dalmatian,0.823356,True,
677269281705472000,0,2015-12-16 23:29:14,iPhone,10.0,10,,1,790,2164,cocker_spaniel,0.74022,True,pupper
677228873407442944,0,2015-12-16 20:48:40,iPhone,11.0,10,Chuq,1,1840,3837,minivan,0.789376,False,
677187300187611136,0,2015-12-16 18:03:28,iPhone,9.0,10,,1,1033,2981,Pembroke,0.550506,True,
676975532580409345,0,2015-12-16 04:01:59,iPhone,11.0,10,Cooper,1,1203,3015,Staffordshire_bullterrier,0.327887,True,
676957860086095872,0,2015-12-16 02:51:45,iPhone,10.0,10,,1,907,2395,Eskimo_dog,0.482498,True,
676949632774234114,0,2015-12-16 02:19:04,iPhone,8.0,10,Tyrus,1,448,1413,Chihuahua,0.721188,True,
676948236477857792,0,2015-12-16 02:13:31,iPhone,6.0,10,Karl,1,980,2354,Labrador_retriever,0.8971620000000001,True,
676946864479084545,0,2015-12-16 02:08:04,iPhone,12.0,10,,1,426,1844,home_theater,0.765069,False,
676942428000112642,0,2015-12-16 01:50:26,iPhone,9.0,10,,1,855,2261,golden_retriever,0.610171,True,
676936541936185344,0,2015-12-16 01:27:03,iPhone,8.0,10,,1,5515,13809,cocker_spaniel,0.253442,True,pupper
676916996760600576,0,2015-12-16 00:09:23,Vine,10.0,10,,1,2002,3231,chow,0.944032,True,pupper
676897532954456065,0,2015-12-15 22:52:02,iPhone,5.0,10,,1,817,2426,Pembroke,0.457086,True,
676864501615042560,0,2015-12-15 20:40:47,iPhone,10.0,10,Ash,1,808,2294,bookcase,0.890601,False,
676821958043033607,0,2015-12-15 17:51:44,iPhone,11.0,10,,1,17605,25124,Labrador_retriever,0.372776,True,
676819651066732545,0,2015-12-15 17:42:34,iPhone,12.0,10,,1,741,1957,Lakeland_terrier,0.530104,True,pupper
676811746707918848,0,2015-12-15 17:11:09,iPhone,9.0,10,Penny,1,469,1536,miniature_pinscher,0.817066,True,
676776431406465024,0,2015-12-15 14:50:49,iPhone,10.0,10,,1,2249,5405,web_site,0.492709,False,
676617503762681856,0,2015-12-15 04:19:18,iPhone,13.0,10,,1,1108,3149,chow,0.0903414,True,pupper
676613908052996102,0,2015-12-15 04:05:01,iPhone,12.0,10,,1,219,1183,Tibetan_mastiff,0.91579,True,
676606785097199616,0,2015-12-15 03:36:42,iPhone,12.0,10,,1,490,2039,Pembroke,0.244705,True,
676603393314578432,0,2015-12-15 03:23:14,iPhone,9.0,10,Godzilla,1,440,1280,shield,0.58783,False,pupper
676593408224403456,0,2015-12-15 02:43:33,Vine,11.0,10,,1,2410,4954,malinois,0.643147,True,pupper
676590572941893632,1,2015-12-15 02:32:17,iPhone,7.0,10,,1,142,1001,Siberian_husky,0.248926,True,
676588346097852417,0,2015-12-15 02:23:26,iPhone,5.0,10,Bubbles,1,896,2533,Norwegian_elkhound,0.657967,True,
676582956622721024,0,2015-12-15 02:02:01,iPhone,8.0,10,Vinnie,1,312,1310,Irish_setter,0.574557,True,
676575501977128964,0,2015-12-15 01:32:24,iPhone,8.0,10,,1,1254,2807,chow,0.835102,True,pupper
676533798876651520,0,2015-12-14 22:46:41,iPhone,12.0,10,,1,621,2025,Cardigan,0.593858,True,
676496375194980353,0,2015-12-14 20:17:59,iPhone,9.0,10,Griffin,1,602,1641,vizsla,0.938617,True,
676470639084101634,0,2015-12-14 18:35:43,iPhone,11.0,10,,1,5224,12616,Arabian_camel,0.366248,False,pupper
676440007570247681,0,2015-12-14 16:34:00,iPhone,11.0,10,,1,748,1863,golden_retriever,0.610807,True,
676430933382295552,0,2015-12-14 15:57:56,iPhone,10.0,10,Duke,1,385,1526,seat_belt,0.474292,False,
676263575653122048,0,2015-12-14 04:52:55,iPhone,10.0,10,,1,609,2243,Chihuahua,0.50537,True,pupper
676237365392908289,0,2015-12-14 03:08:46,iPhone,8.0,10,Winston,1,331,1335,golden_retriever,0.873233,True,
676219687039057920,0,2015-12-14 01:58:31,iPhone,10.0,10,Kenneth,1,31989,67100,Labrador_retriever,0.730959,True,
676215927814406144,0,2015-12-14 01:43:35,iPhone,9.0,10,Herm,1,661,1881,golden_retriever,0.426183,True,
676191832485810177,0,2015-12-14 00:07:50,iPhone,7.0,10,,1,1145,2478,cocker_spaniel,0.74022,True,
676146341966438401,0,2015-12-13 21:07:04,iPhone,10.0,10,Bert,1,744,2077,Airedale,0.4542390000000001,True,
676121918416756736,0,2015-12-13 19:30:01,Vine,8.0,10,,1,1297,2335,seat_belt,0.779137,False,
676101918813499392,0,2015-12-13 18:10:33,iPhone,11.0,10,Striker,1,1284,3042,Rottweiler,0.36953,True,
676098748976615425,0,2015-12-13 17:57:57,iPhone,3.0,10,,1,1623,3279,vizsla,0.911412,True,
676089483918516224,0,2015-12-13 17:21:08,iPhone,9.0,10,,1,483,1431,Pomeranian,0.8195110000000001,True,
675898130735476737,0,2015-12-13 04:40:46,iPhone,10.0,10,,1,653,1774,Greater_Swiss_Mountain_dog,0.375415,True,pupper
675891555769696257,0,2015-12-13 04:14:39,iPhone,6.0,10,Donny,1,976,2297,Labrador_retriever,0.8616510000000001,True,
675888385639251968,0,2015-12-13 04:02:03,iPhone,10.0,10,,1,1067,2581,Norwich_terrier,0.397163,True,
675878199931371520,0,2015-12-13 03:21:34,iPhone,11.0,10,,1,1570,4531,Staffordshire_bullterrier,0.292556,True,
675870721063669760,1,2015-12-13 02:51:51,iPhone,11.0,10,,1,632,1783,malamute,0.620768,True,
675853064436391936,0,2015-12-13 01:41:41,iPhone,11.0,10,,8,1460,2927,malamute,0.753521,True,
675849018447167488,1,2015-12-13 01:25:37,iPhone,9.0,10,,1,172,1027,flat-coated_retriever,0.8208040000000001,True,
675845657354215424,0,2015-12-13 01:12:15,iPhone,10.0,10,Pepper,1,1000,2477,golden_retriever,0.8713420000000001,True,pupper
675822767435051008,0,2015-12-12 23:41:18,iPhone,10.0,10,,1,591,1652,Pembroke,0.804177,True,
675820929667219457,0,2015-12-12 23:34:00,iPhone,11.0,10,,1,260,1140,beagle,0.39628,True,
675798442703122432,0,2015-12-12 22:04:39,iPhone,10.0,10,Bernie,1,3787,11101,Pekinese,0.386082,True,
675781562965868544,0,2015-12-12 20:57:34,iPhone,11.0,10,Buddah,1,537,1750,Staffordshire_bullterrier,0.6105729999999999,True,
675740360753160193,0,2015-12-12 18:13:51,iPhone,12.0,10,,1,388,1257,golden_retriever,0.7848729999999999,True,pupper
675710890956750848,0,2015-12-12 16:16:45,iPhone,12.0,10,Lenny,1,928,2046,bath_towel,0.0998035,False,
675707330206547968,1,2015-12-12 16:02:36,iPhone,11.0,10,,1,771,2154,loupe,0.546856,False,
675706639471788032,0,2015-12-12 15:59:51,iPhone,10.0,10,Wylie,1,106,693,Irish_setter,0.326873,True,
675534494439489536,0,2015-12-12 04:35:48,iPhone,11.0,10,,1,470,1953,bull_mastiff,0.989316,True,
675531475945709568,0,2015-12-12 04:23:49,iPhone,10.0,10,Ellie,1,428,1276,golden_retriever,0.914804,True,
675522403582218240,0,2015-12-12 03:47:46,iPhone,10.0,10,Sammy,1,316,1122,toy_terrier,0.7764,True,
675517828909424640,0,2015-12-12 03:29:35,iPhone,12.0,10,,1,507,1414,Doberman,0.909951,True,
675501075957489664,0,2015-12-12 02:23:01,iPhone,13.0,10,,1,6485,18482,Great_Dane,0.128056,True,
675497103322386432,0,2015-12-12 02:07:14,iPhone,11.0,10,Reggie,1,1443,3397,dingo,0.287369,False,
675489971617296384,0,2015-12-12 01:38:53,iPhone,10.0,10,,1,672,1406,Norwegian_elkhound,0.432416,True,
675483430902214656,0,2015-12-12 01:12:54,iPhone,5.0,10,,1,1081,1985,beagle,0.848735,True,
675432746517426176,0,2015-12-11 21:51:30,iPhone,12.0,10,,1,627,1623,Siamese_cat,0.8439110000000001,False,
675372240448454658,0,2015-12-11 17:51:04,iPhone,13.0,10,,1,563,1838,doormat,0.954844,False,
675362609739206656,0,2015-12-11 17:12:48,iPhone,12.0,10,Daisy,1,262,1136,golden_retriever,0.888181,True,
675354435921575936,0,2015-12-11 16:40:19,Web,13.0,10,,1,18963,35178,cocker_spaniel,0.701852,True,
675349384339542016,1,2015-12-11 16:20:15,iPhone,13.0,10,,1,2532,4237,Samoyed,0.905972,True,
675334060156301312,0,2015-12-11 15:19:21,iPhone,12.0,10,,1,1436,3007,malamute,0.501159,True,pupper
675166823650848770,0,2015-12-11 04:14:49,iPhone,10.0,10,Arnold,1,1795,3920,French_bulldog,0.709146,True,
675153376133427200,0,2015-12-11 03:21:23,iPhone,1.0,10,,1,2734,6072,Siberian_husky,0.6993550000000001,True,
675149409102012420,0,2015-12-11 03:05:37,iPhone,12.0,10,,1,1878,4037,Labrador_retriever,0.427742,True,
675147105808306176,0,2015-12-11 02:56:28,iPhone,10.0,10,,1,273,1026,golden_retriever,0.490068,True,
675146535592706048,0,2015-12-11 02:54:12,iPhone,7.0,10,Coops,1,349,1300,miniature_poodle,0.626913,True,
675145476954566656,0,2015-12-11 02:49:59,iPhone,9.0,10,,1,1011,2305,golden_retriever,0.650814,True,
675135153782571009,0,2015-12-11 02:08:58,iPhone,5.0,10,Steven,1,542,1398,dalmatian,0.999828,True,
675113801096802304,0,2015-12-11 00:44:07,iPhone,10.0,10,Zuzu,1,877,2120,restaurant,0.279846,False,pupper
675111688094527488,0,2015-12-11 00:35:44,iPhone,8.0,10,Oliver,1,283,1042,German_shepherd,0.8179529999999999,True,
675109292475830276,0,2015-12-11 00:26:12,iPhone,9.0,10,,1,1259,3006,Border_collie,0.5489069999999999,True,
675047298674663426,0,2015-12-10 20:19:52,iPhone,11.0,10,,1,366,1141,Tibetan_mastiff,0.506312,True,
675015141583413248,0,2015-12-10 18:12:05,iPhone,10.0,10,Moe,1,1335,2918,Chihuahua,0.428756,True,
675006312288268288,0,2015-12-10 17:37:00,iPhone,10.0,10,Mollie,1,252,1057,English_setter,0.677408,True,pupper
675003128568291329,0,2015-12-10 17:24:21,iPhone,12.0,10,Laela,1,517,1672,Pomeranian,0.967345,True,
674999807681908736,1,2015-12-10 17:11:09,iPhone,13.0,10,,1,1232,2433,Labrador_retriever,0.91933,True,
674805413498527744,0,2015-12-10 04:18:42,iPhone,10.0,10,,1,391,934,web_site,0.35285700000000003,False,
674800520222154752,0,2015-12-10 03:59:15,iPhone,11.0,10,Tedders,1,949,3240,Chihuahua,0.756992,True,
674793399141146624,1,2015-12-10 03:30:58,iPhone,13.0,10,,1,1225,2697,malamute,0.668164,True,
674790488185167872,0,2015-12-10 03:19:24,iPhone,13.0,10,,1,278,1180,dishwasher,0.700466,False,
674788554665512960,0,2015-12-10 03:11:43,iPhone,9.0,10,Maggie,1,230,871,kelpie,0.8644149999999999,True,
674781762103414784,0,2015-12-10 02:44:43,iPhone,8.0,10,,1,1335,2169,Saluki,0.568809,True,
674774481756377088,0,2015-12-10 02:15:47,iPhone,11.0,10,Superpup,1,532,1213,golden_retriever,0.295483,True,pupper
674767892831932416,0,2015-12-10 01:49:36,iPhone,12.0,10,,1,883,1981,Tibetan_mastiff,0.506312,True,
674764817387900928,0,2015-12-10 01:37:23,iPhone,10.0,10,,1,263,852,Doberman,0.806163,True,
674754018082705410,1,2015-12-10 00:54:28,iPhone,12.0,10,,1,488,1456,ice_bear,0.3362,False,
674752233200820224,0,2015-12-10 00:47:23,iPhone,12.0,10,,1,516,1580,pug,0.971358,True,
674743008475090944,0,2015-12-10 00:10:43,iPhone,10.0,10,Sophie,1,607,1514,curly-coated_retriever,0.733256,True,
674742531037511680,1,2015-12-10 00:08:50,iPhone,11.0,10,,1,55,527,cocker_spaniel,0.387608,True,
674739953134403584,0,2015-12-09 23:58:35,iPhone,11.0,10,,1,437,1194,golden_retriever,0.621931,True,
674737130913071104,0,2015-12-09 23:47:22,iPhone,4.0,10,Rufio,1,103,693,miniature_schnauzer,0.367368,True,pupper
674690135443775488,0,2015-12-09 20:40:38,iPhone,3.0,10,Patrick,1,510,1237,swing,0.999403,False,
674670581682434048,0,2015-12-09 19:22:56,iPhone,9.0,10,Jeb,1,729,1751,Norwegian_elkhound,0.372202,True,
674664755118911488,0,2015-12-09 18:59:46,iPhone,10.0,10,Rodman,1,276,994,Chihuahua,0.450722,True,
674646392044941312,0,2015-12-09 17:46:48,iPhone,8.0,10,,1,557,1533,Labrador_retriever,0.384188,True,
674644256330530816,0,2015-12-09 17:38:19,iPhone,11.0,10,,1,311,1111,standard_poodle,0.351308,True,
674638615994089473,0,2015-12-09 17:15:54,iPhone,12.0,10,,1,650,1806,prison,0.907083,False,pupper
674632714662858753,0,2015-12-09 16:52:27,iPhone,5.0,10,,1,637,1617,prison,0.907083,False,
674606911342424069,1,2015-12-09 15:09:55,iPhone,13.0,10,,1,115,1013,standard_poodle,0.351308,True,
674468880899788800,0,2015-12-09 06:01:26,iPhone,13.0,10,Louis,1,2275,6676,Border_terrier,0.4824520000000001,True,
674447403907457024,0,2015-12-09 04:36:06,iPhone,10.0,10,,1,393,1137,Rottweiler,0.909106,True,pupper
674436901579923456,0,2015-12-09 03:54:22,iPhone,9.0,10,Bailey,1,426,1198,Cardigan,0.5479350000000001,True,
674422304705744896,0,2015-12-09 02:56:22,iPhone,12.0,10,Ava,1,592,1536,acorn_squash,0.8487040000000001,False,
674416750885273600,0,2015-12-09 02:34:18,iPhone,10.0,10,Jonah,1,157,731,bathtub,0.100896,False,
674410619106390016,0,2015-12-09 02:09:56,iPhone,10.0,10,Lenny,1,515,1289,American_Staffordshire_terrier,0.925505,True,
674394782723014656,0,2015-12-09 01:07:00,iPhone,8.0,10,Gary,1,635,1607,school_bus,0.999833,False,
674372068062928900,0,2015-12-08 23:36:44,iPhone,10.0,10,Chesney,1,346,931,Gordon_setter,0.940724,True,
674330906434379776,1,2015-12-08 20:53:11,iPhone,13.0,10,,1,83,602,golden_retriever,0.938048,True,
674318007229923329,0,2015-12-08 20:01:55,iPhone,8.0,10,Lennon,1,570,1516,West_Highland_white_terrier,0.872064,True,pupper
674307341513269249,0,2015-12-08 19:19:32,Vine,12.0,10,,1,7641,12129,golden_retriever,0.8380120000000001,True,
674291837063053312,0,2015-12-08 18:17:56,iPhone,11.0,10,Kenny,1,6533,15817,Old_English_sheepdog,0.14802,True,
674271431610523648,0,2015-12-08 16:56:51,iPhone,10.0,10,,1,800,1682,Pomeranian,0.85659,True,
674269164442398721,0,2015-12-08 16:47:50,iPhone,8.0,10,Bob,1,255,961,German_shepherd,0.515933,True,
674265582246694913,0,2015-12-08 16:33:36,iPhone,2.0,10,Henry,1,936,1766,Irish_setter,0.5054960000000001,True,
674262580978937856,0,2015-12-08 16:21:41,iPhone,9.0,10,Gus,1,498,1391,Doberman,0.7635390000000001,True,pupper
674255168825880576,0,2015-12-08 15:52:13,iPhone,10.0,10,Bobbay,1,619,1581,golden_retriever,0.980071,True,
674082852460433408,0,2015-12-08 04:27:30,iPhone,11.0,10,,1,186,804,Saint_Bernard,0.995143,True,
674075285688614912,0,2015-12-08 03:57:26,iPhone,11.0,10,Mitch,1,316,1047,golden_retriever,0.26623800000000003,True,
674063288070742018,0,2015-12-08 03:09:46,iPhone,5.0,10,Earl,1,2450,6769,Samoyed,0.585441,True,
674053186244734976,0,2015-12-08 02:29:37,iPhone,10.0,10,Stanley,1,1441,3576,Pomeranian,0.960199,True,
674051556661161984,0,2015-12-08 02:23:09,iPhone,10.0,10,Lucy,1,530,1564,Samoyed,0.416769,True,
674045139690631169,0,2015-12-08 01:57:39,iPhone,3.0,10,,1,710,1520,cocker_spaniel,0.6644869999999999,True,
674042553264685056,0,2015-12-08 01:47:22,iPhone,12.0,10,,1,142,772,Samoyed,0.416769,True,
674038233588723717,0,2015-12-08 01:30:12,iPhone,12.0,10,Kaiya,1,456,1176,malinois,0.332897,True,pupper
674036086168010753,0,2015-12-08 01:21:40,iPhone,9.0,10,Daisy,1,240,906,Lakeland_terrier,0.196015,True,
674024893172875264,0,2015-12-08 00:37:11,iPhone,10.0,10,,1,1360,1914,bathtub,0.331098,False,
674019345211760640,0,2015-12-08 00:15:09,iPhone,10.0,10,Acro,1,340,1208,Samoyed,0.585441,True,
674014384960745472,0,2015-12-07 23:55:26,iPhone,11.0,10,Aiden,1,714,1676,cowboy_boot,0.990253,False,
674008982932058114,0,2015-12-07 23:33:58,iPhone,10.0,10,,1,393,1297,dingo,0.280949,False,
673956914389192708,0,2015-12-07 20:07:04,iPhone,10.0,10,,1,1069,2091,cairn,0.203999,True,pupper
673919437611909120,0,2015-12-07 17:38:09,iPhone,11.0,10,Obie,1,401,1251,schipperke,0.23407600000000006,True,pupper
673906403526995968,0,2015-12-07 16:46:21,iPhone,3.0,10,,1,1799,3406,teddy,0.58823,False,
673887867907739649,0,2015-12-07 15:32:42,iPhone,10.0,10,,1,274,994,Pembroke,0.990793,True,
673716320723169284,1,2015-12-07 04:11:02,iPhone,1.0,10,,1,843,3289,English_setter,0.526488,True,
673715861853720576,0,2015-12-07 04:09:13,iPhone,4.0,10,,1,2303,3815,Border_terrier,0.610499,True,
673711475735838725,0,2015-12-07 03:51:47,iPhone,10.0,10,,1,325,1114,gas_pump,0.676439,False,
673709992831262724,0,2015-12-07 03:45:53,iPhone,12.0,10,,1,306,908,Eskimo_dog,0.524454,True,
673708611235921920,0,2015-12-07 03:40:24,iPhone,12.0,10,Riley,1,315,1153,Pekinese,0.354823,True,
673707060090052608,0,2015-12-07 03:34:14,iPhone,10.0,10,Raymond,1,434,1177,Rottweiler,0.681495,True,pupper
673705679337693185,0,2015-12-07 03:28:45,iPhone,8.0,10,Dot,1,439,1337,Great_Pyrenees,0.8534069999999999,True,
673700254269775872,0,2015-12-07 03:07:12,iPhone,3.0,10,,1,638,1532,shopping_cart,0.995941,False,
673697980713705472,0,2015-12-07 02:58:09,iPhone,8.0,10,Pickles,1,2165,4067,tennis_ball,0.997071,False,pupper
673689733134946305,0,2015-12-07 02:25:23,iPhone,11.0,10,,1,700,1855,Labrador_retriever,0.782058,True,
673688752737402881,0,2015-12-07 02:21:29,iPhone,9.0,10,Larry,1,534,1325,French_bulldog,0.903048,True,
673686845050527744,0,2015-12-07 02:13:55,iPhone,11.0,10,George,1,479,1544,German_shepherd,0.7418600000000001,True,
673680198160809984,0,2015-12-07 01:47:30,iPhone,13.0,10,Shnuggles,1,521,1460,French_bulldog,0.628119,True,
673662677122719744,0,2015-12-07 00:37:52,iPhone,12.0,10,Kendall,1,397,1339,Great_Pyrenees,0.858764,True,
673656262056419329,0,2015-12-07 00:12:23,iPhone,10.0,10,Albert,1,265,769,golden_retriever,0.6173890000000001,True,pupper
673636718965334016,0,2015-12-06 22:54:44,iPhone,10.0,10,Kip,1,404,1194,Great_Dane,0.8696809999999999,True,
673612854080196609,0,2015-12-06 21:19:54,iPhone,7.0,10,Jeffri,1,802,1691,golden_retriever,0.352486,True,pupper
673583129559498752,0,2015-12-06 19:21:47,iPhone,11.0,10,Sandy,1,403,1273,Pembroke,0.32563800000000004,True,
673580926094458881,0,2015-12-06 19:13:01,iPhone,8.0,10,,1,297,882,collie,0.285555,True,
673576835670777856,0,2015-12-06 18:56:46,iPhone,7.0,10,,1,613,1482,German_shepherd,0.8061149999999999,True,
673363615379013632,0,2015-12-06 04:49:31,iPhone,11.0,10,,1,338,1088,American_Staffordshire_terrier,0.936662,True,pupper
673359818736984064,0,2015-12-06 04:34:25,iPhone,8.0,10,Steve,1,728,1558,patio,0.272972,False,
673355879178194945,0,2015-12-06 04:18:46,iPhone,11.0,10,Koda,1,652,1606,malamute,0.663047,True,
673352124999274496,0,2015-12-06 04:03:51,iPhone,12.0,10,,1,597,1761,American_Staffordshire_terrier,0.5230859999999999,True,
673350198937153538,0,2015-12-06 03:56:12,iPhone,9.0,10,Bella,1,229,784,Bedlington_terrier,0.392535,True,
673345638550134785,0,2015-12-06 03:38:05,iPhone,7.0,10,Gerald,1,1422,2700,Weimaraner,0.13303299999999998,True,
673343217010679808,0,2015-12-06 03:28:27,iPhone,11.0,10,,1,289,1038,teddy,0.908457,False,
673342308415348736,0,2015-12-06 03:24:51,iPhone,10.0,10,Django,1,649,1362,golden_retriever,0.649209,True,pupper
673320132811366400,0,2015-12-06 01:56:44,iPhone,11.0,10,Frankie,1,8705,14441,hippopotamus,0.942911,False,
673317986296586240,0,2015-12-06 01:48:12,iPhone,10.0,10,,1,293,924,seat_belt,0.765979,False,
673295268553605120,0,2015-12-06 00:17:55,iPhone,11.0,10,Eve,1,3484,8046,boxer,0.312221,True,pupper
673270968295534593,0,2015-12-05 22:41:22,iPhone,11.0,10,Mac,1,400,1134,golden_retriever,0.57314,True,
673240798075449344,0,2015-12-05 20:41:29,iPhone,6.0,10,,1,798,1510,Staffordshire_bullterrier,0.757547,True,
673213039743795200,0,2015-12-05 18:51:11,iPhone,10.0,10,Dexter,1,929,2410,Labrador_retriever,0.315163,True,
673148804208660480,0,2015-12-05 14:35:56,iPhone,8.0,10,Fletcher,1,688,1822,French_bulldog,0.950851,True,pupper
672997845381865473,0,2015-12-05 04:36:04,iPhone,12.0,10,Kenzie,1,786,2092,Border_terrier,0.394486,True,
672995267319328768,0,2015-12-05 04:25:50,iPhone,8.0,10,Pumpkin,1,328,1001,golden_retriever,0.6173890000000001,True,
672988786805112832,0,2015-12-05 04:00:04,iPhone,10.0,10,Schnozz,1,314,1039,toy_poodle,0.442713,True,pupper
672984142909456390,0,2015-12-05 03:41:37,iPhone,9.0,10,,1,593,1338,Labrador_retriever,0.908703,True,
672980819271634944,0,2015-12-05 03:28:25,iPhone,5.0,10,,1,1079,1930,kuvasz,0.451516,True,
672975131468300288,0,2015-12-05 03:05:49,iPhone,10.0,10,Chuckles,1,1015,1813,cocker_spaniel,0.26332300000000003,True,pupper
672970152493887488,0,2015-12-05 02:46:02,iPhone,7.0,10,Chet,1,391,1019,Doberman,0.369389,True,pupper
672968025906282496,0,2015-12-05 02:37:35,iPhone,11.0,10,Gustaf,1,602,1405,briard,0.982755,True,
672964561327235073,0,2015-12-05 02:23:49,iPhone,10.0,10,Terry,1,701,1530,Old_English_sheepdog,0.999715,True,
672902681409806336,0,2015-12-04 22:17:55,iPhone,9.0,10,Jimison,1,550,1452,Chihuahua,0.257415,True,
672898206762672129,0,2015-12-04 22:00:08,iPhone,11.0,10,Cheryl,1,459,944,Eskimo_dog,0.530416,True,pupper
672884426393653248,0,2015-12-04 21:05:23,iPhone,6.0,10,,1,897,1661,Pembroke,0.6248020000000001,True,
672877615439593473,0,2015-12-04 20:38:19,iPhone,8.0,10,Oscar,1,405,1096,bloodhound,0.777562,True,
672834301050937345,0,2015-12-04 17:46:12,iPhone,10.0,10,Ed,1,623,1398,Pomeranian,0.153862,True,
672828477930868736,0,2015-12-04 17:23:04,iPhone,9.0,10,Jerry,1,533,1343,whippet,0.601712,True,
672640509974827008,0,2015-12-04 04:56:09,iPhone,9.0,10,Leonidas,1,348,1032,miniature_pinscher,0.796313,True,
672622327801233409,0,2015-12-04 03:43:54,iPhone,12.0,10,,1,542,1377,Afghan_hound,0.274637,True,pupper
672614745925664768,0,2015-12-04 03:13:46,iPhone,6.0,10,Norman,1,644,1302,Pembroke,0.134081,True,pupper
672609152938721280,0,2015-12-04 02:51:33,iPhone,9.0,10,Caryl,1,424,1180,kelpie,0.50469,True,
672604026190569472,0,2015-12-04 02:31:10,iPhone,11.0,10,,1,445,1188,Pekinese,0.988916,True,
672594978741354496,0,2015-12-04 01:55:13,iPhone,9.0,10,Scott,1,661,1411,Eskimo_dog,0.5250319999999999,True,pupper
672591762242805761,0,2015-12-04 01:42:26,iPhone,10.0,10,Taz,1,367,1014,Cardigan,0.160888,True,
672591271085670400,0,2015-12-04 01:40:29,iPhone,8.0,10,,1,207,782,jersey,0.895698,False,
672538107540070400,0,2015-12-03 22:09:14,iPhone,7.0,10,Darby,1,404,1089,boxer,0.539036,True,
672523490734551040,0,2015-12-03 21:11:09,iPhone,10.0,10,,1,189,696,Cardigan,0.7105229999999999,True,
672488522314567680,0,2015-12-03 18:52:12,iPhone,10.0,10,Jackie,1,482,1187,golden_retriever,0.727039,True,
672482722825261057,0,2015-12-03 18:29:09,iPhone,10.0,10,,1,665,1221,West_Highland_white_terrier,0.918144,True,
672481316919734272,0,2015-12-03 18:23:34,iPhone,12.0,10,Jazz,1,137,757,Chihuahua,0.438054,True,pupper
672475084225949696,0,2015-12-03 17:58:48,iPhone,8.0,10,Buddy,1,770,1529,kuvasz,0.494969,True,
672466075045466113,0,2015-12-03 17:23:00,iPhone,12.0,10,Franq,1,598,1447,bath_towel,0.736759,False,
672272411274932228,0,2015-12-03 04:33:27,iPhone,11.0,10,Pippin,1,3677,6888,ox,0.991682,False,
672267570918129665,0,2015-12-03 04:14:13,iPhone,10.0,10,,1,666,1588,golden_retriever,0.754799,True,
672264251789176834,0,2015-12-03 04:01:02,iPhone,10.0,10,Kreg,1,383,1212,Rhodesian_ridgeback,0.468619,True,
672256522047614977,0,2015-12-03 03:30:19,iPhone,8.0,10,,1,1699,2999,toilet_tissue,0.262936,False,
672254177670729728,0,2015-12-03 03:21:00,iPhone,11.0,10,Rolf,1,800,1515,Border_terrier,0.156276,True,pupper
672248013293752320,0,2015-12-03 02:56:30,iPhone,12.0,10,,1,656,1833,ice_bear,0.330573,False,
672245253877968896,0,2015-12-03 02:45:32,iPhone,12.0,10,Snickers,1,169,733,swing,0.967066,False,
672239279297454080,0,2015-12-03 02:21:48,iPhone,7.0,10,Ridley,1,347,953,Border_collie,0.663138,True,
672231046314901505,0,2015-12-03 01:49:05,iPhone,5.0,10,,1,1089,1956,hyena,0.736871,False,
672222792075620352,0,2015-12-03 01:16:17,iPhone,9.0,10,Cal,1,231,833,Rottweiler,0.341276,True,
672205392827572224,0,2015-12-03 00:07:09,iPhone,9.0,10,Opal,1,1270,2414,Staffordshire_bullterrier,0.6106550000000001,True,pupper
672169685991993344,0,2015-12-02 21:45:16,iPhone,10.0,10,Bradley,1,408,1074,Samoyed,0.963558,True,
672160042234327040,0,2015-12-02 21:06:56,iPhone,8.0,10,Bubba,1,395,918,borzoi,0.564688,True,pupper
672139350159835138,0,2015-12-02 19:44:43,iPhone,12.0,10,,1,792,1876,wooden_spoon,0.08248860000000001,False,
672125275208069120,0,2015-12-02 18:48:47,iPhone,11.0,10,,1,1253,2578,leopard,0.7974100000000001,False,
672095186491711488,0,2015-12-02 16:49:14,iPhone,9.0,10,Tuco,1,395,1063,mortarboard,0.936882,False,
672082170312290304,0,2015-12-02 15:57:30,iPhone,11.0,10,Patch,1,402,1003,shopping_cart,0.572422,False,
672068090318987265,0,2015-12-02 15:01:33,iPhone,7.0,10,Gizmo,1,564,1389,toilet_tissue,0.186387,False,
671896809300709376,0,2015-12-02 03:40:57,iPhone,10.0,10,Lola,1,4519,9016,Siberian_husky,0.767696,True,
671891728106971137,0,2015-12-02 03:20:45,iPhone,11.0,10,Mojo,1,618,1415,American_Staffordshire_terrier,0.660085,True,
671882082306625538,0,2015-12-02 02:42:26,iPhone,11.0,10,Batdog,1,1488,3693,Norwegian_elkhound,0.976255,True,
671879137494245376,0,2015-12-02 02:30:43,iPhone,5.0,10,Brad,1,748,1507,birdhouse,0.541196,False,
